generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
0,87,cbcb21e9,true,0,0,8,6286266,458033,4407122,0
0,88,a7cc7774,true,0,0,8,6286266,458033,4407122,0
0,89,83cebaff,true,0,0,8,6286266,458033,4407122,0
0,90,171b032f,true,0,0,8,6286266,458033,4407122,0
0,91,9237e135,true,0,0,8,6286266,458033,4407122,0
0,92,5f1e9839,true,0,0,8,6286266,458033,4407122,0
0,93,a312f888,true,0,0,8,6286266,458033,4407122,0
0,94,87103503,true,0,0,8,6286266,458033,4407122,0
0,95,eb17639e,true,0,0,8,6286266,458033,4407122,0
0,96,cf15ae15,true,0,0,8,6286266,458033,4407122,0
0,97,4cffd77e,true,0,0,8,6286266,458033,4407122,0
0,98,0e69a673,true,0,0,8,6286266,458033,4407122,0
0,99,fb43a98d,true,0,0,8,6286266,458033,4407122,0
0,100,3f4cbfce,true,0,0,8,6286266,458033,4407122,0
0,101,ba605dd4,true,0,0,8,6286266,458033,4407122,0
0,102,6bf5b988,true,0,0,8,6278870,456084,4414504,0
0,103,97f9d939,true,0,0,8,6278870,456084,4414504,0
0,104,b3fb14b2,true,0,0,8,6278870,456084,4414504,0
0,105,dffc422f,true,0,0,8,6278870,456084,4414504,0
0,106,fbfe8fa4,true,0,0,8,6278870,456084,4414504,0
0,107,6f2b3674,true,0,0,8,6278870,456084,4414504,0
0,108,ea07d46e,true,0,0,8,6278870,456084,4414504,0
0,109,272ead62,true,0,0,8,6278870,456084,4414504,0
0,110,db22cdd3,true,0,0,8,6278870,456084,4414504,0
0,111,ff200058,true,0,0,8,6278870,456084,4414504,0
0,112,932756c5,true,0,0,8,6278870,456084,4414504,0
0,113,b7259b4e,true,0,0,8,6278870,456084,4414504,0
0,114,34cfe225,true,0,0,8,6278870,456084,4414504,0
0,115,76599328,true,0,0,8,6278870,456084,4414504,0
0,116,83739cd6,true,0,0,8,6278870,456084,4414504,0
0,117,477c8a95,true,0,0,8,6278870,456084,4414504,0
0,118,c250688f,true,0,0,8,6278870,456084,4414504,0
0,119,4ebf541f,true,0,0,8,6271477,454478,4421886,0
0,120,b2b334ae,true,0,0,8,6271477,454478,4421886,0
0,121,96b1f925,true,0,0,8,6271477,454478,4421886,0
0,122,fab6afb8,true,0,0,8,6271477,454478,4421886,0
0,123,deb46233,true,0,0,8,6271477,454478,4421886,0
0,124,4a61dbe3,true,0,0,8,6271477,454478,4421886,0
0,125,cf4d39f9,true,0,0,8,6271477,454478,4421886,0
0,126,026440f5,true,0,0,8,6271477,454478,4421886,0
0,127,fe682044,true,0,0,8,6271477,454478,4421886,0
0,128,da6aedcf,true,0,0,8,6271477,454478,4421886,0
0,129,b66dbb52,true,0,0,8,6271477,454478,4421886,0
0,130,926f76d9,true,0,0,8,6271477,454478,4421886,0
0,131,11850fb2,true,0,0,8,6271477,454478,4421886,0
0,132,53137ebf,true,0,0,8,6271477,454478,4421886,0
