generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
8,8,538bb56f,true,0,0,8,8255727,3508840,0,0
8,9,fdeae380,true,0,0,8,8962123,3583719,0,0
8,10,a9c66ffc,true,0,0,8,8570623,3572060,0,0
8,11,04dfaa2d,true,0,0,8,8127947,3608661,0,0
8,12,78d2ff52,true,0,0,8,8806939,3678328,0,0
8,13,be386313,true,0,0,8,8429143,3669184,0,0
8,14,56811231,true,0,0,8,7357151,3645711,0,0
8,15,a295a401,true,0,0,8,8699227,4133842,0,0
8,16,6172f82e,true,0,0,8,8651055,3772937,0,0
8,17,1321a6c2,true,0,0,8,7998304,3708481,0,0
8,18,3b007fc1,true,0,0,8,8286403,3766306,0,0
8,19,b612c1e4,true,0,0,8,7691076,3663116,0,0
8,20,3c883b45,true,0,0,8,8494744,3867546,0,0
8,21,debd81f2,true,0,0,8,7248364,3751476,0,0
8,22,9619ba10,true,0,0,8,7867079,3808302,0,0
8,23,e146dea6,true,0,0,8,7571322,3766120,0,0
8,24,89e99eb0,true,0,0,8,7137464,3857241,0,0
8,25,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
8,26,ea72232c,true,0,0,8,8338355,3962156,0,0
8,27,8fb9bd6c,true,0,0,8,7734640,3908123,0,0
8,28,f6b8d249,true,0,0,8,7449808,3869123,0,0
8,29,9e17925f,true,0,0,8,7024805,3963005,0,0
8,30,a2890975,true,0,0,8,8197714,4047161,0,0
8,31,d2437e07,true,0,0,8,7601343,4007944,0,0
9,0,39828b72,true,0,0,8,11726919,3382828,0,0
9,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
9,2,bd40f02d,true,0,0,8,9268657,3394500,0,0
9,3,d273b177,true,0,0,8,10328534,3736114,0,0
9,4,dbb726ac,true,0,0,8,8381181,3409019,0,0
9,5,ea14ef6f,true,0,0,8,9116166,3489109,0,0
9,6,fe9270be,true,0,0,8,8710460,3474937,0,0
9,7,0bca2296,true,0,0,8,9532284,3904957,0,0
9,8,538bb56f,true,0,0,8,8255727,3508840,0,0
9,9,fdeae380,true,0,0,8,8962123,3583719,0,0
9,10,a9c66ffc,true,0,0,8,8570623,3572060,0,0
9,11,04dfaa2d,true,0,0,8,8127947,3608661,0,0
9,12,78d2ff52,true,0,0,8,8806939,3678328,0,0
9,13,be386313,true,0,0,8,8429143,3669184,0,0
9,14,56811231,true,0,0,8,7357151,3645711,0,0
9,15,a295a401,true,0,0,8,8699227,4133842,0,0
9,16,6172f82e,true,0,0,8,8651055,3772937,0,0
9,17,1321a6c2,true,0,0,8,7998304,3708481,0,0
9,18,3b007fc1,true,0,0,8,8286403,3766306,0,0
9,19,20c8bf1d,true,0,0,8,7708971,3647600,0,0
9,20,3c883b45,true,0,0,8,8494744,3867546,0,0
9,21,b612c1e4,true,0,0,8,7691076,3663116,0,0
9,22,9619ba10,true,0,0,8,7867079,3808302,0,0
9,23,779ca05f,true,0,0,8,7590075,3750119,0,0
9,24,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
9,25,ea72232c,true,0,0,8,8338355,3962156,0,0
9,26,8fb9bd6c,true,0,0,8,7734640,3908123,0,0
9,27,a2890975,true,0,0,8,8197714,4047161,0,0
9,28,debd81f2,true,0,0,8,7248364,3751476,0,0
9,29,d2437e07,true,0,0,8,7601343,4007944,0,0
9,30,e146dea6,true,0,0,8,7571322,3766120,0,0
9,31,6062acb0,true,0,0,8,7469400,3852637,0,0
10,0,39828b72,true,0,0,8,11726919,3382828,0,0
10,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
10,2,bd40f02d,true,0,0,8,9268657,3394500,0,0
10,3,d273b177,true,0,0,8,10328534,3736114,0,0
10,4,dbb726ac,true,0,0,8,8381181,3409019,0,0
10,5,ea14ef6f,true,0,0,8,9116166,3489109,0,0
10,6,fe9270be,true,0,0,8,8710460,3474937,0,0
10,7,0bca2296,true,0,0,8,9532284,3904957,0,0
10,8,538bb56f,true,0,0,8,8255727,3508840,0,0
10,9,fdeae380,true,0,0,8,8962123,3583719,0,0
10,10,a9c66ffc,true,0,0,8,8570623,3572060,0,0
10,11,11fb27d2,true,0,0,8,8565775,3575401,0,0
10,12,78d2ff52,true,0,0,8,8806939,3678328,0,0
10,13,04dfaa2d,true,0,0,8,8127947,3608661,0,0
10,14,a295a401,true,0,0,8,8699227,4133842,0,0
10,15,6172f82e,true,0,0,8,8651055,3772937,0,0
10,16,be386313,true,0,0,8,8429143,3669184,0,0
10,17,3c883b45,true,0,0,8,8494744,3867546,0,0
10,18,56811231,true,0,0,8,7357151,3645711,0,0
10,19,3b007fc1,true,0,0,8,8286403,3766306,0,0
10,20,1321a6c2,true,0,0,8,7998304,3708481,0,0
10,21,20c8bf1d,true,0,0,8,7708971,3647600,0,0
10,22,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
10,23,b612c1e4,true,0,0,8,7691076,3663116,0,0
10,24,833d37ef,true,0,0,8,8281165,3769849,0,0
10,25,ea72232c,true,0,0,8,8338355,3962156,0,0
10,26,779ca05f,true,0,0,8,7590075,3750119,0,0
10,27,a2890975,true,0,0,8,8197714,4047161,0,0
10,28,9a9d3093,true,0,0,8,8137325,3867073,0,0
10,29,9619ba10,true,0,0,8,7867079,3808302,0,0
10,30,8fb9bd6c,true,0,0,8,7734640,3908123,0,0
10,31,debd81f2,true,0,0,8,7248364,3751476,0,0
11,0,39828b72,true,0,0,8,11726919,3382828,0,0
11,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
11,2,bd40f02d,true,0,0,8,9268657,3394500,0,0
11,3,d273b177,true,0,0,8,10328534,3736114,0,0
