generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
1,40,74fc857f,true,0,0,8,6038117,439894,4654419,0
1,41,46731dbb,true,0,0,8,5941127,422833,4750686,0
1,42,46731dbb,true,0,0,8,5941127,422833,4750686,0
1,43,4cdca64e,true,0,0,8,6016990,438322,4675390,0
1,44,11b27496,true,0,0,8,5995857,434355,4696361,0
1,45,94b5b37f,true,0,0,8,5939653,427923,4752076,0
1,46,53daf824,true,0,0,8,5974732,430272,4717332,0
1,47,c1e55de5,true,0,0,8,5909350,424235,4782219,0
2,0,430a0f7a,true,0,0,8,6290993,478652,4402767,0
2,1,e75c07b4,true,0,0,8,5986911,447702,4705194,0
2,2,9654b3d2,true,0,0,8,5960561,448339,4731369,0
2,3,e605efc2,true,0,0,8,5958958,455495,4732975,0
2,4,044119ff,true,0,0,8,5952024,453703,4739859,0
2,5,cec8278f,true,0,0,8,5911393,419686,4780245,0
2,6,cec8278f,true,0,0,8,5911393,419686,4780245,0
2,7,32fb11ad,true,0,0,8,5916353,413684,4774819,0
2,8,49990447,true,0,0,8,5893577,365609,4797451,0
2,9,f0e6cd81,true,0,0,8,5869213,413145,4822187,0
2,10,f0e6cd81,true,0,0,8,5869213,413145,4822187,0
2,11,430a0f7a,true,0,0,8,6290993,478652,4402767,0
2,12,56021f6f,true,0,0,8,6269998,476277,4423738,0
2,13,56021f6f,true,0,0,8,6269998,476277,4423738,0
2,14,813d1841,true,0,0,8,6298202,458437,4395132,0
2,15,ce8e1200,true,0,0,8,6275537,459006,4417838,0
2,16,ffc85bb8,true,0,0,8,6270411,461473,4422950,0
2,17,add23ff1,true,0,0,8,6242450,459882,4450842,0
2,18,7254fb27,true,0,0,8,6240673,462223,4452613,0
2,19,20788778,true,0,0,8,6212578,461501,4480597,0
2,20,c530fae6,true,0,0,8,6207271,464577,4485876,0
2,21,ea4cf700,true,0,0,8,6206940,464905,4486651,0
2,22,2674d05f,true,0,0,8,6185871,460700,4507622,0
2,23,5cdeb044,true,0,0,8,6187562,461108,4505942,0
2,24,29f7ff6a,true,0,0,8,6164796,458316,4528593,0
2,25,29f7ff6a,true,0,0,8,6164796,458316,4528593,0
2,26,29f7ff6a,true,0,0,8,6164796,458316,4528593,0
2,27,f6e804be,true,0,0,8,6143702,454085,4549564,0
2,28,f6e804be,true,0,0,8,6143702,454085,4549564,0
2,29,28fb93ea,true,0,0,8,6122610,455087,4570535,0
2,30,28fb93ea,true,0,0,8,6122610,455087,4570535,0
2,31,74edae12,true,0,0,8,6101498,452008,4591506,0
2,32,a870e830,true,0,0,8,6101498,451748,4591506,0
2,33,74edae12,true,0,0,8,6101498,452008,4591506,0
2,34,6bfadb15,true,0,0,8,6080367,447501,4612477,0
2,35,6bfadb15,true,0,0,8,6080367,447501,4612477,0
2,36,67e82443,true,0,0,8,6059248,443519,4633448,0
2,37,67e82443,true,0,0,8,6059248,443519,4633448,0
2,38,67e82443,true,0,0,8,6059248,443519,4633448,0
2,39,74fc857f,true,0,0,8,6038117,439894,4654419,0
2,40,74fc857f,true,0,0,8,6038117,439894,4654419,0
2,41,46731dbb,true,0,0,8,5941127,422833,4750686,0
2,42,4cdca64e,true,0,0,8,6016990,438322,4675390,0
2,43,4cdca64e,true,0,0,8,6016990,438322,4675390,0
2,44,1bc07e5c,true,0,0,8,6011043,439346,4681246,0
2,45,59f0dd46,true,0,0,8,5995857,434582,4696361,0
2,46,53daf824,true,0,0,8,5974732,430272,4717332,0
2,47,36ad2cfc,true,0,0,8,5974732,430598,4717332,0
3,0,430a0f7a,true,0,0,8,6290993,478652,4402767,0
3,1,e75c07b4,true,0,0,8,5986911,447702,4705194,0
3,2,9654b3d2,true,0,0,8,5960561,448339,4731369,0
3,3,e605efc2,true,0,0,8,5958958,455495,4732975,0
3,4,a777f604,true,0,0,8,5956978,390197,4734538,0
3,5,a777f604,true,0,0,8,5956978,390197,4734538,0
